device,base_model,benchmark_model,resolution,accuracy,accuracy_cpu,accuracy_drop,latency_singlestream,latency_cpu,speedup,throughput_singlestream,throughput_offline,eta,feasible
Mobilint-ARIES,resnet50,resnet50_w1_0,160.0,72.14,72.4,0.35911602209945453,1.224137921,25.82816481,21.09906438393881,816.9014151469946,2215.07144,2.7115529474280766,1
Mobilint-ARIES,resnet50,resnet50_w1_0,176.0,73.33,73.53,0.27199782401741174,1.368335886,32.17768291,23.515924152266226,730.8147145970562,2103.977201,2.8789475074541353,1
Mobilint-ARIES,resnet50,resnet50_w1_0,192.0,74.45,74.79,0.4546062307795205,1.587113652,35.46683722,22.346753287205676,630.0746003538252,1922.025337,3.050472651842601,1
Mobilint-ARIES,resnet50,resnet50_w1_0,208.0,75.32,75.54,0.2912364310299352,1.809905666,43.65798446,24.121690583182033,552.5149839494453,1933.675122,3.499769559511041,1
Mobilint-ARIES,resnet50,resnet50_w1_0,224.0,76.83,76.88,0.06503642039541774,1.970978995,48.10933557,24.40885250022667,507.3620787115491,1823.919917,3.5949078449691436,1
Mobilint-ARIES,resnet50,resnet50_w1_0,240.0,75.59,75.81,0.2901991821659397,2.156698053,55.37137088,25.674141451084253,463.6717683353888,1715.770567,3.700399041243606,1
Mobilint-ARIES,resnet50,resnet50_w1_0,256.0,75.78,75.82,0.052756528620406286,2.3701555,59.15757657,24.95936514291995,421.91324577649016,1604.843652,3.8037290084278865,1
Mobilint-ARIES,resnet50,resnet50_w1_0,272.0,75.65,75.8,0.19788918205803624,3.030111271,69.12717912,22.8134127553628,330.0208839096457,1258.56421,3.813589597998211,1
Mobilint-ARIES,resnet50,resnet50_w1_0,288.0,75.64,75.47,-0.22525506823903763,3.426741844,76.37425416,22.28771749868649,291.8223915089882,1167.938453,4.002223568111727,1
Mobilint-ARIES,resnet50,resnet50_w1_0,304.0,75.49,75.49,0.0,3.708137073,84.83651539,22.878473400489636,269.67719378047923,1130.008426,4.190226137252977,1
Mobilint-ARIES,resnet50,resnet50_w1_0,320.0,75.15,75.32,0.22570366436535783,3.861142269,89.71024866,23.234121513796,258.99071578602843,1082.208459,4.178560824914253,1
Mobilint-ARIES,resnet50,resnet50_w1_0,336.0,74.91,75.02,0.14662756598240392,4.394696902,92.7711174,21.10978742533539,227.5469781647299,991.5027985,4.35735427689228,1
Mobilint-ARIES,resnet50,resnet50_w1_0,352.0,75.0,75.17,0.2261540508181478,5.546614031,108.5170204,19.564552318495373,180.2901724206885,886.7088762,4.918231894143162,1
Mobilint-ARIES,resnet50,resnet50_w1_0,368.0,73.93,74.25,0.43097643097642174,6.063416497,116.841932,19.26998286490957,164.9235213340153,734.6572608,4.454532954775552,1
Mobilint-ARIES,resnet50,resnet50_w1_0,384.0,73.82,74.22,0.5389382915656233,6.434499696,123.7278268,19.228818501136193,155.41223828507583,700.9742474,4.5104185817991285,1
Mobilint-ARIES,resnet50,resnet50_w1_0,400.0,73.09,73.46,0.5036754696433302,7.389070108,138.8837495,18.79583594011827,135.33502665204378,637.121011,4.707731817558839,1
Mobilint-ARIES,resnet50,resnet50_w1_0,416.0,73.27,73.21,-0.08195601693757995,7.572889804,146.2336676,19.31015390224738,132.04998697746797,627.6794581,4.753347368425736,1
Mobilint-ARIES,resnet50,resnet50_w1_0,432.0,72.41,72.64,0.31662995594714205,8.172072629,158.6017893,19.407780192404847,122.36797754970124,575.1954659,4.700539123206293,1
Mobilint-ARIES,resnet50,resnet50_w1_0,448.0,72.21,72.05,-0.2220680083275456,7.78565679,165.3503953,21.23782228782268,128.4413154821329,555.8806171,4.327895700954005,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,48.0,6.84,6.87,0.4366812227074272,1.652454055,1.565758821,0.9475354647606223,605.1605471112479,703.6891924,1.1628140594410552,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,64.0,16.4,16.8,2.380952380952394,1.716822538,1.794276319,1.0451146110245204,582.4713841215894,628.8789989,1.0796736389863972,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,80.0,29.37,29.53,0.5418218760582463,1.822063903,2.653326732,1.456220458366657,548.8281713684769,620.2897481,1.130207559413973,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,96.0,39.36,39.67,0.7814469372321711,2.056024796,3.002675832,1.4604278303655245,486.37545711778466,665.1312323,1.367526306202836,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,112.0,48.09,48.95,1.7568947906026544,2.114475381,3.706129387,1.7527418007805122,472.9305476836857,601.7427525,1.2723702358564264,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,128.0,54.08,54.45,0.6795224977043243,2.2552467,4.115644202,1.8249197313979002,443.4104703489867,682.8910818,1.54008785868888,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,144.0,58.44,58.76,0.5445881552076247,2.78501344,5.255850187,1.8871902417102877,359.06469449569335,638.7313384,1.7788753619931883,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,160.0,61.43,61.85,0.6790622473726786,1.085326089,5.904255063,5.440074759872468,921.3820713748639,1005.870142,1.0916971072587347,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,176.0,64.17,64.02,-0.23430178069354216,1.01191457,6.991798309,6.9094748867980025,988.2257155364409,1050.776028,1.063295572539928,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,192.0,64.89,64.82,-0.10799136069115613,1.109127804,7.876568419,7.101587743624899,901.6093514142938,1037.370436,1.1505763936152025,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,208.0,65.31,65.41,0.15288182235131373,1.177616314,9.13590272,7.757962089509572,849.173018504905,972.2626448,1.1449523520092673,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,224.0,68.14,68.22,0.11726766344180342,1.255207949,10.00484191,7.970664875067644,796.6807418616817,814.9153347,1.0228882058774356,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,240.0,66.63,66.68,0.07498500299941716,1.22889828,10.46329204,8.514367877543128,813.7370002666129,851.1592018,1.0459880790981928,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,256.0,67.12,67.15,0.04467609828741792,1.371563504,10.96653148,7.995642526224582,729.0949322314426,745.7361442,1.0228244789984013,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,272.0,66.32,66.52,0.3006614552014475,1.438458812,12.80787554,8.903887572694712,695.1884834363962,674.7776972,0.9706399246784077,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,288.0,67.05,66.86,-0.2841758899192308,1.478233062,13.85874184,9.37520760173608,676.4833135629056,671.1794526,0.9921596573683819,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,304.0,66.25,66.2,-0.07552870090634012,1.639781084,15.4545101,9.424739833137386,609.8375019430338,610.9196842,1.0017745419944137,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,320.0,66.03,65.69,-0.5175825848683261,1.615013121,16.43690145,10.177565269452693,619.1900158562241,571.7977738,0.9234609072455899,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,336.0,64.92,64.63,-0.44870803032648354,1.825231904,17.11423044,9.37646904072525,547.8755865534115,556.0971121,1.0150061907271843,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,352.0,65.33,65.04,-0.4458794587945757,1.963879431,18.69143362,9.517607509378717,509.19622875769096,513.124492,1.0077146353811242,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,368.0,64.17,63.57,-0.943841434638983,2.0532494,19.92204586,9.702691674961649,487.03289527321914,458.4678771,0.9413488935748487,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,384.0,64.13,63.23,-1.423374980230901,2.044351329,21.49741419,10.515518485032375,489.1527135353749,481.544667,0.9844464799543124,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,400.0,62.9,61.6,-2.110389610389606,2.382267357,23.04139996,9.672046209379344,419.76816626463983,420.597728,1.0019762378427648,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,416.0,62.49,61.12,-2.2414921465968662,2.471736568,23.91729309,9.676311545349117,404.5738582931383,399.6501799,0.9878299640666086,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,432.0,61.07,59.54,-2.569701041316764,2.547127144,26.34015776,10.341124047162994,392.5991689718336,389.5864476,0.9923262156164937,1
Qualcomm QCS6490,mobilenetv2,mobilenetv2_w1_0,448.0,61.3,59.46,-3.094517322569789,2.692080543,27.3510593,10.159822064432193,371.4599114057785,373.3335598,1.005044012386507,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,48.0,15.94,16.08,0.8706467661691468,5.058910697,7.997399052,1.5808539685712502,197.67101257450798,213.8529993,1.0818632257443035,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,64.0,31.49,31.73,0.7563819728963189,5.08547459,8.803818194,1.7311694391928916,196.63848128675835,214.5907938,1.0912960291178295,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,80.0,46.76,46.83,0.14947683109118148,5.31342904,15.26063109,2.8720871164584145,188.20238163940928,210.6379716,1.119209915226135,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,96.0,56.76,56.85,0.158311345646444,5.318554519,18.38452163,3.4566763515017374,188.02101142850012,205.3554703,1.0921942645654354,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,112.0,65.02,65.36,0.5201958384332978,5.505778726,24.54948891,4.458858615961022,181.62735005634877,207.4252043,1.1420372770711438,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,128.0,69.74,69.79,0.07164350193439084,5.750830043,27.84578382,4.842046037144556,173.88794183149537,208.0611145,1.1965241080466629,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,144.0,72.6,72.72,0.16501650165017126,6.580540207,39.08377562,5.939295922609047,151.9632079652454,182.0797023,1.1981828018637404,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,160.0,74.66,75.09,0.5726461579438099,4.095063023,44.94718997,10.975945844435909,244.1964859596741,250.6932305,1.0266045783369657,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,176.0,76.26,76.34,0.10479434110557806,4.08175989,54.51054021,13.354666045777623,244.99236284082355,249.4357346,1.0181367766229652,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,192.0,76.91,76.92,0.013000520020807482,4.182395042,60.22615667,14.399920635234917,239.09745252610216,251.9534931,1.0537690403560211,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,208.0,77.75,77.71,-0.051473426843400144,4.291254639,74.81839129,17.43508544331806,233.03208131993586,241.9636477,1.0383276256619867,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,224.0,79.26,79.21,-0.06312334301226029,4.652288612,83.45658343,17.938823316922797,214.94797150387967,220.3448044,1.0251076242234876,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,240.0,78.37,78.16,-0.26867963152508695,4.585916967,96.7123501,21.088988482769448,218.05889796870366,225.4091046,1.033707437301418,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,256.0,78.41,78.33,-0.10213200561725813,5.118402277,100.7057351,19.67522864557369,195.3734673207672,205.8402315,1.0535731096078071,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,272.0,78.3,78.03,-0.3460207612456696,7.724174387,115.6968019,14.978533122545878,129.46367467868512,140.5428492,1.0855774760666435,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,288.0,78.22,77.95,-0.3463758819756203,7.746262416,127.4001373,16.446659105797067,129.09451633532163,136.6994998,1.0589101975867397,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,304.0,77.87,77.86,-0.012843565373754322,7.941776148,141.8474471,17.86092234993577,125.91641735606372,130.3357717,1.0350975229182333,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,320.0,77.97,77.53,-0.5675222494518222,7.916810262,151.8984293,19.186821999397818,126.31349835424412,131.666773,1.0423808596508246,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,336.0,77.66,77.49,-0.21938314621241672,11.30858879,173.1238262,15.309056630752243,88.42836348283205,117.6471014,1.3304226920680333,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,352.0,77.34,76.95,-0.5068226120857707,9.093012706,182.150105,20.031876220717116,109.97455214597387,120.2324998,1.0932756483555424,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,368.0,77.42,76.91,-0.6631127291639646,9.472832737,202.6689722,21.39475886747097,105.56504350531742,116.3812283,1.1024599094125107,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,384.0,76.93,76.37,-0.7332722273143935,9.84091396,199.7460645,20.29751152300492,101.6165778976082,115.5778036,1.1373912209133783,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,400.0,76.68,76.07,-0.8018929932956668,13.52924863,241.7067483,17.86549681436374,73.91393471641743,79.89182059,1.0808763042654632,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,416.0,75.86,75.53,-0.43691248510525393,13.70571412,254.5718973,18.57414324208887,72.96226896639809,79.56354302,1.0904751750064414,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,432.0,75.4,74.86,-0.7213465134918599,13.68090154,268.4661522,19.623425504164544,73.09459812105335,78.2478745,1.0705014667487767,1
Qualcomm QCS6490,resnet101,resnet101_w1_0,448.0,75.13,74.21,-1.2397251044333673,13.42124419,292.0220681,21.758196480590225,74.508740459777,78.23995024,1.050077477584489,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,48.0,13.72,14.06,2.4182076813655753,3.398655859,5.162018554,1.518841203156957,294.2339682177277,314.4853619,1.0688275177911704,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,64.0,28.94,29.2,0.8904109589041028,3.407326162,6.062563628,1.7792730545177555,293.4852586618915,314.1551162,1.0704289463544099,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,80.0,43.72,43.82,0.2282062984938417,3.75789823,9.451617673,2.5151340176128185,266.10619521753256,306.109658,1.1503289419841054,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,96.0,54.09,54.12,0.055432372505532214,3.708190979,11.20290451,3.0211239317078333,269.673273481096,309.1056327,1.1462227187362275,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,112.0,62.33,62.46,0.20813320525136497,4.018529475,14.40124953,3.5837113102175264,248.8472477858334,296.4150191,1.191152491086038,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,128.0,66.41,66.87,0.6879018992074293,4.207107101,16.52139074,3.9270192898281535,237.69302183020417,309.2967585,1.3012445890016322,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,144.0,69.97,70.19,0.31343496224533246,4.597705188,23.05607506,5.014691920694764,217.4998089503428,291.5557471,1.3404873710328862,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,160.0,72.04,72.4,0.49723756906077266,2.619317449,25.82816481,9.860647024613472,381.7788486774594,397.5774937,1.0413816665780975,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,176.0,73.29,73.53,0.32639738882088243,2.606825214,32.17768291,12.34362884676318,383.60838104123076,390.9086304,1.019030474096927,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,192.0,74.54,74.79,0.33426928733787936,2.619508547,35.46683722,13.539500476384589,381.75099720336965,403.7432449,1.0576088808090642,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,208.0,75.07,75.54,0.62218692083666,2.90386347,43.65798446,15.034448041732485,344.36880739437794,357.018697,1.0367335523252985,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,224.0,76.62,76.88,0.33818938605617965,2.972582551,48.10933557,16.184356445817002,336.40781470092134,329.2726265,0.9787900640558401,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,240.0,75.77,75.81,0.052763487666543006,3.055675466,55.37137088,18.1208284374791,327.25988447622666,329.9604404,1.0082520224808351,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,256.0,75.75,75.82,0.09232392508572036,3.235757445,59.15757657,18.282450886858737,309.04665043581474,308.9269113,0.9996125531998294,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,272.0,75.87,75.8,-0.09234828496043192,4.250008085,69.12717912,16.265187674342975,235.29367003545357,232.3390302,0.9874427568110592,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,288.0,75.67,75.47,-0.26500596263416304,4.485794428,76.37425416,17.025803430330537,222.9259534850891,224.8773461,1.0087535461188077,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,304.0,75.42,75.49,0.09272751357794831,4.866169325,84.83651539,17.43394233204164,205.5004528639167,207.9750978,1.012042041278235,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,320.0,75.54,75.32,-0.29208709506109015,4.813168263,89.71024866,18.63850249109814,207.76335780472175,206.546419,0.9941426687671,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,336.0,74.6,75.02,0.5598507064782747,5.965595836,92.7711174,15.551022890314353,167.62784933659054,178.6698101,1.0658718751514709,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,352.0,74.97,75.17,0.2660635891978221,5.562236766,108.5170204,19.50960107691324,179.7837888010537,191.3517159,1.0643435494161668,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,368.0,74.47,74.25,-0.2962962962962948,5.755808971,116.841932,20.29982798051412,173.73752413229627,182.3256774,1.0494317696225721,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,384.0,74.24,74.22,-0.026946914578275423,5.821987848,123.7278268,21.251818112692153,171.76263951556086,177.6384079,1.0342086521318672,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,400.0,73.41,73.46,0.06806425265450199,9.733625654,138.8837495,14.268449849715166,102.73664054350121,131.0582088,1.2756715433429686,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,416.0,73.39,73.21,-0.24586805081273982,10.42076072,146.2336676,14.032916744680803,95.96228402795529,133.6171582,1.3923924336885862,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,432.0,72.85,72.64,-0.28909691629955087,9.61021154,158.6017893,16.503464948701847,104.05598210172177,115.3108721,1.108161873742884,1
Qualcomm QCS6490,resnet50,resnet50_w1_0,448.0,72.57,72.05,-0.721721027064533,9.306470905,165.3503953,17.767250012157,107.45211694185166,124.9951631,1.1632638486558795,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,48.0,6.87,6.87,0.0,0.835276788,1.565758821,1.8745388875812983,1197.2079367779581,20339.1911,16.98885421252619,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,64.0,16.8,16.8,0.0,0.850298955,1.794276319,2.110171144453541,1176.0569551681974,18246.18039,15.514708118358492,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,80.0,29.53,29.53,0.0,0.889244451,2.653326732,2.983799031881729,1124.5501716377873,16419.96694,14.601364486998449,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,96.0,39.67,39.67,0.0,0.925343721,3.002675832,3.244930250085957,1080.6795110894798,13528.59107,12.518596800601172,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,112.0,48.95,48.95,0.0,0.875812787,3.706129387,4.231645669041824,1141.7965287140755,11911.94957,10.432637751505153,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,128.0,54.45,54.45,0.0,0.908494832,4.115644202,4.5301789917061415,1100.721726505099,9881.790846,8.977555914495909,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,144.0,58.76,58.76,0.0,0.884500137,5.255850187,5.942170008957274,1130.5820747430816,8337.098652,7.374164899876516,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,160.0,61.85,61.85,0.0,0.919055597,5.904255063,6.424263213534404,1088.073456343904,6295.377207,5.785801657319578,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,176.0,64.02,64.02,0.0,0.988976235,6.991798309,7.069733388487339,1011.1466429726696,5415.840671,5.3561377161654535,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,192.0,64.82,64.82,0.0,0.920920499,7.876568419,8.55292984307867,1085.8700627099408,5369.409871,4.944799617736845,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,208.0,65.41,65.41,0.0,0.919150883,9.13590272,9.939502739943514,1087.9606585766614,4023.849592,3.69852490554599,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,224.0,68.22,68.22,0.0,0.93108373,10.00484191,10.745372932249605,1074.0172637320168,3623.488918,3.3737715773851047,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,240.0,66.68,66.68,0.0,1.007685412,10.46329204,10.383490636460659,992.3732030765966,3138.578996,3.162700268678807,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,256.0,67.15,67.15,0.0,1.026063724,10.96653148,10.687963353044145,974.5983379098589,2934.255682,3.0107333122410793,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,272.0,66.52,66.52,0.0,0.98460157,12.80787554,13.008181106191003,1015.6392498947569,2794.635415,2.751602417186602,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,288.0,66.86,66.86,0.0,1.034645302,13.85874184,13.394679136135489,966.5148027705442,2270.363259,2.3490206797577593,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,304.0,66.2,66.2,0.0,1.052115003,15.4545101,14.688993176537757,950.4664386959607,2198.981908,2.313581856732366,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,320.0,65.69,65.69,0.0,1.06450674,16.43690145,15.440861792946471,939.4022249215633,1785.070327,1.9002193944655037,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,336.0,64.63,64.63,0.0,1.16309778,17.11423044,14.714352253341934,859.7729418759617,1587.616534,1.8465532661866944,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,352.0,65.04,65.04,0.0,1.117395434,18.69143362,16.727680328072648,894.9383267302665,1711.580038,1.9125117193867467,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,368.0,63.57,63.57,0.0,1.222343752,19.92204586,16.298235113816002,818.1004716257592,1525.193451,1.8643106854211684,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,384.0,63.23,63.23,0.0,1.226771344,21.49741419,17.523570545677824,815.1478308414089,1245.425769,1.5278526444883638,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,400.0,61.6,61.6,0.0,1.346792721,23.04139996,17.108349043416016,742.5047554886511,1454.311734,1.9586564574160878,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,416.0,61.12,61.12,0.0,1.363232069,23.91729309,17.544549922116015,733.5508184850368,1357.114863,1.8500625025581414,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,432.0,59.54,59.54,0.0,1.598442669,26.34015776,16.478637783411173,625.6089251080922,1247.574005,1.9941755223272193,1
RTX PRO 6000 Max-Q,mobilenetv2,mobilenetv2_w1_0,448.0,59.46,59.46,0.0,1.512082947,27.3510593,18.0883326237261,661.3393808745864,1004.692149,1.519177865487683,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,48.0,16.08,16.08,0.0,6.151873408,7.997399052,1.2999940866143387,162.5521095248129,4351.713639,26.771191414995013,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,64.0,31.73,31.73,0.0,6.17294796,8.803818194,1.4261934898929554,161.9971537877666,4213.94847,26.01248461143162,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,80.0,46.83,46.83,0.0,6.155355753,15.26063109,2.4792443690297294,162.4601469236964,3978.536861,24.489309755878914,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,96.0,56.85,56.85,0.0,6.225794469,18.38452163,2.9529599349194315,160.6220708022541,3654.040811,22.749307070624077,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,112.0,65.36,65.36,0.0,6.217814802,24.54948891,3.9482502602206,160.8282060247828,3328.464273,20.69577442458757,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,128.0,69.79,69.79,0.0,6.299601279,27.84578382,4.420245438838353,158.74020524656763,2833.755952,17.851532619593065,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,144.0,72.72,72.72,0.0,6.362400327,39.08377562,6.142929336612301,157.1733856098804,2565.517686,16.322850564330682,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,160.0,75.09,75.09,0.0,6.332652321,44.94718997,7.097687934161259,157.91171681474663,2234.850838,14.152533346349495,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,176.0,76.34,76.34,0.0,6.456949854,54.51054021,8.442150154880233,154.8718857372746,2015.852313,13.016257298110915,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,192.0,76.92,76.92,0.0,6.384696439,60.22615667,9.432892737408341,156.6245176343301,1903.729708,12.15473628748611,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,208.0,77.71,77.71,0.0,6.512653478,74.81839129,11.48815786725633,153.54724512490023,1600.681933,10.424686758124214,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,224.0,79.21,79.21,0.0,6.556851929,83.45658343,12.7281482537197,152.51221330424528,1352.117227,8.86563244808908,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,240.0,78.16,78.16,0.0,6.599469513,96.7123501,14.654564266035424,151.5273307998688,1261.855428,8.327576426899567,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,256.0,78.33,78.33,0.0,6.595749817,100.7057351,15.26827698049421,151.6127851639525,1166.562264,7.694352839297104,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,272.0,78.03,78.03,0.0,6.782707711,115.6968019,17.057612804450685,147.4337451366552,1004.367483,6.812331071621761,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,288.0,77.95,77.95,0.0,6.835718421,127.4001373,18.637417379366333,146.2904026192626,882.6223825,6.0333580788421575,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,304.0,77.86,77.86,0.0,6.912885861,141.8474471,20.51928094173404,144.65738623599125,840.4448928,5.809899616386781,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,320.0,77.53,77.53,0.0,6.972862216,151.8984293,21.78422928699958,143.41313065177022,716.8536039,4.998521409037741,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,336.0,77.49,77.49,0.0,7.499322331,173.1238262,23.08526271558656,133.34538187087827,651.350417,4.8846867275142625,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,352.0,76.95,76.95,0.0,7.446654164,182.150105,24.460663942282146,134.28849762278284,628.2412723,4.6782954863694535,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,368.0,76.91,76.91,0.0,7.44305857,202.6689722,27.22925935540502,134.35336973305587,572.9012005,4.264137190144813,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,384.0,76.37,76.37,0.0,7.41659117,199.7460645,26.932327793389746,134.83283318150055,523.3456113,3.881440439625832,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,400.0,76.07,76.07,0.0,9.494140723,241.7067483,25.458517558566843,105.32812069842754,495.7116883,4.706356526756112,1
RTX PRO 6000 Max-Q,resnet101,resnet101_w1_0,416.0,75.53,75.53,0.0,9.70919663,254.5718973,26.219666466884604,102.9951331823012,474.1204964,4.603329125860807,1
